Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1962","1962","m3","407789","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1963","1963","m3","412947","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1964","1964","m3","418170","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1965","1965","m3","423460","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1966","1966","m3","428817","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1967","1967","m3","434241","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1968","1968","m3","439734","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1969","1969","m3","445296","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1970","1970","m3","450929","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1971","1971","m3","469744","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1972","1972","m3","486096","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1973","1973","m3","487874","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1974","1974","m3","492142","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1975","1975","m3","499726","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1976","1976","m3","502336","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1977","1977","m3","506385","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1978","1978","m3","507047","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1979","1979","m3","511156","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1980","1980","m3","511327","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1981","1981","m3","501857","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1982","1982","m3","488767","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1983","1983","m3","473535","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1984","1984","m3","456488","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1985","1985","m3","445088","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1986","1986","m3","433886","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1987","1987","m3","439845","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1988","1988","m3","448733","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1989","1989","m3","463858","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1990","1990","m3","483841","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1991","1991","m3","498212","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1992","1992","m3","531062","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1993","1993","m3","571250","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1994","1994","m3","616102","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1995","1995","m3","663209","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1996","1996","m3","713519","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1997","1997","m3","765581","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1998","1998","m3","801479","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","1999","1999","m3","846976","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","2000","2000","m3","895081","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","2001","2001","m3","919885","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","2002","2002","m3","945418","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","2003","2003","m3","971702","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","2004","2004","m3","998761","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","2005","2005","m3","1026618","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","2006","2006","m3","1048713","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","2007","2007","m3","1071342","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","2008","2008","m3","1094520","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","2009","2009","m3","1118260","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","2010","2010","m3","1142578","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","2011","2011","m3","1156460","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","2012","2012","m3","1185732","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","2013","2013","m3","1208042","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","2014","2014","m3","1230860","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","2015","2015","m3","1254196","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","2016","2016","m3","1276630","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1628","Wood fuel, non-coniferous","2017","2017","m3","1299563","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1995","1995","m3","0","","Official data"
"FO","Forestry Production and Trade","2","Afghanistan","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1996","1996","m3","0","","Official data"
"FO","Forestry Production and Trade","2","Afghanistan","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1997","1997","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1998","1998","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","2","Afghanistan","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1999","1999","m3","0","F","FAO estimate"
