Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1627","Wood fuel, coniferous","2016","2016","m3","50000","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1627","Wood fuel, coniferous","2017","2017","m3","50000","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1961","1961","m3","9321000","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1962","1962","m3","8405000","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1963","1963","m3","7862000","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1964","1964","m3","8348000","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1965","1965","m3","8522000","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1966","1966","m3","2982000","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1967","1967","m3","3023000","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1968","1968","m3","3065000","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1969","1969","m3","3106000","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1970","1970","m3","3149000","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1971","1971","m3","3191000","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1972","1972","m3","3234000","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1973","1973","m3","3278000","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1974","1974","m3","3321000","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1975","1975","m3","3366000","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1976","1976","m3","3410000","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1977","1977","m3","3455000","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1978","1978","m3","3500000","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1979","1979","m3","3544000","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1980","1980","m3","4094905","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1981","1981","m3","3296613","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1982","1982","m3","3114533","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1983","1983","m3","3652614","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1984","1984","m3","4166284","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1985","1985","m3","4108064","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1986","1986","m3","3035235","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1987","1987","m3","3096327","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1988","1988","m3","3849551","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1989","1989","m3","3447439","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1990","1990","m3","3097050","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1991","1991","m3","3240051","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1992","1992","m3","3908746","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1993","1993","m3","3492502","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1994","1994","m3","4367173","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1995","1995","m3","3490250","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1996","1996","m3","3836879","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1997","1997","m3","3939927","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1998","1998","m3","5175119","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","1999","1999","m3","3583913","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","2000","2000","m3","2976381","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","2001","2001","m3","3271933","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","2002","2002","m3","2774112","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","2003","2003","m3","3566467","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","2004","2004","m3","5570013","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","2005","2005","m3","4366125","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","2006","2006","m3","4360078","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","2007","2007","m3","4278650","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","2008","2008","m3","4347429","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","2009","2009","m3","4243153","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","2010","2010","m3","4353522","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","2011","2011","m3","4515000","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","2012","2012","m3","3961000","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","2013","2013","m3","4566000","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","2014","2014","m3","4056800","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","2015","2015","m3","4416000","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","2016","2016","m3","4247000","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1628","Wood fuel, non-coniferous","2017","2017","m3","4247000","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1992","1992","m3","25","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1993","1993","m3","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1994","1994","m3","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1995","1995","m3","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1996","1996","m3","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1997","1997","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1998","1998","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1999","1999","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2000","2000","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2001","2001","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2002","2002","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2003","2003","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2004","2004","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2005","2005","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2006","2006","m3","0","Fp","Previous year"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2007","2007","m3","0","Fp","Previous year"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2008","2008","m3","0","Fp","Previous year"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2009","2009","m3","0","Fp","Previous year"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2010","2010","m3","0","Fp","Previous year"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2011","2011","m3","0","Fp","Previous year"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2012","2012","m3","0","Fp","Previous year"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2013","2013","m3","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2014","2014","m3","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2015","2015","m3","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2016","2016","m3","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2017","2017","m3","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","1992","1992","1000 US$","1","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","1993","1993","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","1994","1994","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","1995","1995","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","1996","1996","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","1997","1997","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","1998","1998","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","1999","1999","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","2000","2000","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","2001","2001","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","2002","2002","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","2003","2003","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","2004","2004","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","2005","2005","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","2006","2006","1000 US$","0","Fp","Previous year"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","2007","2007","1000 US$","0","Fp","Previous year"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","2008","2008","1000 US$","0","Fp","Previous year"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","2009","2009","1000 US$","0","Fp","Previous year"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","2010","2010","1000 US$","0","Fp","Previous year"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","2011","2011","1000 US$","0","Fp","Previous year"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","2012","2012","1000 US$","0","Fp","Previous year"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","2013","2013","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","2014","2014","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","2015","2015","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","2016","2016","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5622","Import Value","1629","Wood fuel, all species (export/import)","2017","2017","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","1992","1992","m3","179","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","1993","1993","m3","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","1994","1994","m3","100","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","1995","1995","m3","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","1996","1996","m3","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","1997","1997","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","1998","1998","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","1999","1999","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2000","2000","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2001","2001","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2002","2002","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2003","2003","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2004","2004","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2005","2005","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2006","2006","m3","0","Fp","Previous year"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2007","2007","m3","0","Fp","Previous year"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2008","2008","m3","0","Fp","Previous year"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2009","2009","m3","0","Fp","Previous year"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2010","2010","m3","161","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2011","2011","m3","289","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2012","2012","m3","106","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2013","2013","m3","82","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2014","2014","m3","34","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2015","2015","m3","69","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2016","2016","m3","69","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5916","Export Quantity","1629","Wood fuel, all species (export/import)","2017","2017","m3","120","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5922","Export Value","1629","Wood fuel, all species (export/import)","1992","1992","1000 US$","19","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5922","Export Value","1629","Wood fuel, all species (export/import)","1993","1993","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5922","Export Value","1629","Wood fuel, all species (export/import)","1994","1994","1000 US$","30","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5922","Export Value","1629","Wood fuel, all species (export/import)","1995","1995","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5922","Export Value","1629","Wood fuel, all species (export/import)","1996","1996","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","9","Argentina","5922","Export Value","1629","Wood fuel, all species (export/import)","1997","1997","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5922","Export Value","1629","Wood fuel, all species (export/import)","1998","1998","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5922","Export Value","1629","Wood fuel, all species (export/import)","1999","1999","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5922","Export Value","1629","Wood fuel, all species (export/import)","2000","2000","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5922","Export Value","1629","Wood fuel, all species (export/import)","2001","2001","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5922","Export Value","1629","Wood fuel, all species (export/import)","2002","2002","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5922","Export Value","1629","Wood fuel, all species (export/import)","2003","2003","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5922","Export Value","1629","Wood fuel, all species (export/import)","2004","2004","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5922","Export Value","1629","Wood fuel, all species (export/import)","2005","2005","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","9","Argentina","5922","Export Value","1629","Wood fuel, all species (export/import)","2006","2006","1000 US$","0","Fp","Previous year"
"FO","Forestry Production and Trade","9","Argentina","5922","Export Value","1629","Wood fuel, all species (export/import)","2007","2007","1000 US$","0","Fp","Previous year"
